"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"16551","Migut.J00274.v2.0",-1.61993222326212,5.78574269333163,2.65192797941992e-11,6.0975401183948e-09,10.576438274598,TRUE
"20609","Migut.L00920.v2.0",9.20617438792957,4.17014893423979,3.02871492950705e-11,6.80193024982549e-09,10.5187416016649,TRUE
"11234","Migut.G00084.v2.0",2.83215513318667,5.86674515275114,3.15010940674123e-11,6.91377421384093e-09,10.5016743624266,TRUE
"19385","Migut.K01213.v2.0",-7.86934734160599,3.91099496562166,3.89621439646582e-11,8.36127609481565e-09,10.4093571532718,TRUE
"1988","Migut.B00743.v2.0",-5.77680149574528,5.1036108983073,4.62169315750248e-11,9.7025414830438e-09,10.3351988914893,TRUE
"16192","Migut.I01131.v2.0",-1.3185125837652,5.75221165489964,5.08754143165271e-11,1.04532739586107e-08,10.2934920409677,TRUE
"19470","Migut.K01298.v2.0",1.35658950194357,5.35542799155226,5.98359061561224e-11,1.16947696880372e-08,10.2230381276206,TRUE
"15931","Migut.I00870.v2.0",1.20098611167434,5.42969482337646,6.02511479088326e-11,1.16947696880372e-08,10.2200346744672,TRUE
"19070","Migut.K00898.v2.0",2.10018153883678,8.57395205512137,6.05507387803522e-11,1.16947696880372e-08,10.217880553656,TRUE
"19960","Migut.L00271.v2.0",-3.9740484744193,5.18355494482245,6.59802122940753e-11,1.24935472573311e-08,10.1805862914279,TRUE
"19166","Migut.K00994.v2.0",2.27415865093722,4.05022130026205,9.32701686133802e-11,1.73213465057579e-08,10.0302572381209,TRUE
"13832","Migut.H01330.v2.0",5.18355847841856,3.38903257254909,9.75511522723022e-11,1.75835125054777e-08,10.0107675963612,TRUE
"23032","Migut.M01288.v2.0",2.94276470278206,10.2590353387692,9.83234622859889e-11,1.75835125054777e-08,10.007342836944,TRUE
"17671","Migut.J01394.v2.0",2.51417234179507,4.23848699622837,1.19891776989375e-10,2.10508161888434e-08,9.92121060281112,TRUE
"20409","Migut.L00720.v2.0",-1.90086038720935,4.7304118483073,1.30088035067681e-10,2.24332170472964e-08,9.88576264612129,TRUE
"16487","Migut.J00210.v2.0",-3.36316569587484,4.12071754536461,1.39200299367355e-10,2.35834612454482e-08,9.85635983072078,TRUE
"12657","Migut.H00155.v2.0",1.25830512237147,5.13050374207854,1.77660148985518e-10,2.95804148060887e-08,9.75040997802824,TRUE
"8931","Migut.E01752.v2.0",5.43922412732473,4.70077899242862,2.20605990557566e-10,3.61083398443121e-08,9.65638269846532,TRUE
"15549","Migut.I00488.v2.0",-5.30573726067338,8.85278831884392,2.32434594261658e-10,3.74103479464138e-08,9.63369923351563,TRUE
"7953","Migut.E00774.v2.0",-1.38933986603505,4.16045856685589,2.67627976183176e-10,4.2368579770507e-08,9.57246849005624,TRUE
